World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Latitude,Longitude,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Traffic Separation Scheme,Vessel Traffic Service,Pilotage - Compulsory,Pilotage - Available
9825.0,Panama East Coast -- 9820,Chiriqui Grande,Atlantic Terminal,PACHG,Panama,Caribbean Sea; North Atlantic Ocean, ,8.95,-82.116667,0.6,0.0,7.9,23.2,11.0,169.3,27.2,10.0,Very Small,Open Roadstead,Unknown,Fair,Yes,Yes,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
19610.0,Alaska -- 19080,Excursion Inlet, ,USEXI,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.416667,-135.45,4.0,0.0,0.0,23.2,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19588.0,Alaska -- 19080,Haines, ,USHNS,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,59.233333,-135.433333,2.7,0.0,0.0,21.6,4.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19580.0,Alaska -- 19080,Juneau, ,USJNU,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.3,-134.416667,4.3,0.0,7.9,23.2,12.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes
19530.0,Alaska -- 19080,Funter, ,USFNR,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.25,-134.9,4.0,0.0,23.2,23.2,21.6,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19520.0,Alaska -- 19080,Hawk Inlet, ,USHWI,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.116667,-134.75,3.7,0.0,0.0,11.0,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
19480.0,Alaska -- 19080,Chatham, ,USCYM,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,57.516667,-134.933333,3.4,0.0,0.0,17.1,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
19460.0,Alaska -- 19080,Hoonah, ,USHNH,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.116667,-135.45,4.0,0.0,0.0,21.6,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19240.0,Alaska -- 19080,Hydaburg, ,USHYG,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.2,-132.833333,3.4,0.0,0.0,0.0,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19220.0,Alaska -- 19080,Kasaan, ,USKXA,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.533333,-132.4,4.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19110.0,Alaska -- 19080,Metlakatla, ,USMTM,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.133333,-131.566667,3.7,0.0,0.0,1.8,6.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes
19000.0,Canada West Coast -- 18080,Masset Harbor, ,CAMSS,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,54.016667,-132.15,3.0,0.0,3.4,23.2,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,Yes,No,Yes,No,Unknown,No,Unknown,Unknown,Unknown,Unknown,No,Unknown
19310.0,Alaska -- 19080,Kake, ,USKAE,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,56.966667,-133.933333,3.4,0.0,0.0,0.0,6.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19550.0,Alaska -- 19080,Dupont, ,USPUP,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.233333,-134.266667,4.3,0.0,0.0,0.0,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
61060.0,Sakhalin -- 60840,Moskal Vo, ,RU MVO,Russia,Sea of Okhotsk; North Pacific Ocean, ,53.583333,142.5,5.0,0.0,6.4,7.9,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
19130.0,Alaska -- 19080,Ketchikan, ,USKTN,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.333333,-131.65,4.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes
19450.0,Alaska -- 19080,Elfin Cove, ,USELV,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,58.2,-136.35,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
60990.0,Sakhalin -- 60840,Lesogorsk,Nayoshi,RU LES,Russia,Tatar Strait; North Pacific Ocean, ,49.45,142.133333,2.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
19170.0,Alaska -- 19080,Loring, ,USWLR,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.6,-131.633333,4.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19370.0,Alaska -- 19080,Big Port Walter, ,USPWR,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,56.383333,-134.733333,2.7,0.0,23.2,0.0,11.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19375.0,Alaska -- 19080,Little Port Walter, ,USLPW,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,56.383333,-134.633333,2.7,0.0,4.9,14.0,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
62540.0,Russia -- 62530,Okhotsk Iy Reyd, ,RU OHO,Russia,Sea of Okhotsk; North Pacific Ocean, ,59.366667,143.2,3.3,0.0,3.4,7.0,3.4,0.0,0.0,4.0,Very Small,River (Natural),Unknown,Fair,Yes,Yes,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60981.0,Sakhalin -- 60840,Shakhtersk,Portovyy Punkt Shakhtersk,RU SHA,Russia,Tatar Strait; North Pacific Ocean, ,49.166667,142.066667,0.0,0.0,4.9,7.9,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
60880.0,Sakhalin -- 60840,Poronaysk,Shikuka,RU PRN,Russia,Sea of Okhotsk; North Pacific Ocean, ,49.216667,143.133333,0.3,0.0,12.5,9.4,1.8,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,No
62550.0,Russia -- 62530,Bukhta Nagayeva (Magadan),Magadan,RU MAG,Russia,Sea of Okhotsk; North Pacific Ocean, ,59.566667,150.716667,3.3,0.0,17.1,17.1,11.5,200.0,0.0,10.5,Small,Coastal (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60980.0,Sakhalin -- 60840,Uglegorsk,Esutoru; Hama Shigai,RU UGL,Russia,Tatar Strait; North Pacific Ocean, ,49.083333,142.033333,0.6,0.0,18.6,18.0,2.4,60.0,12.0,1.8,Very Small,Open Roadstead,Unknown,Poor,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No
60820.0,Russia -- 60530,Nikolayevsk Na Amur, ,RU NIA,Russia,Tatar Strait; North Pacific Ocean, ,53.133333,140.733333,0.4,80.0,6.9,18.0,5.0,158.0,0.0,5.0,Very Small,River (Natural),Unknown,Good,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
62600.0,Russia -- 62530,Petropavlovsk,Rakovaya,RU PKC,Russia,North Pacific Ocean, ,53.05,158.65,1.5,0.0,12.0,20.1,9.0,294.1,34.6,9.0,Very Small,Coastal (Natural),Unknown,Good,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
60930.0,Sakhalin -- 60840,Nevelsk,Honto,RU NEV,Russia,Tatar Strait; North Pacific Ocean, ,46.666667,141.866667,0.2,0.0,5.6,20.0,5.0,100.0,0.0,6.5,Very Small,Coastal (Breakwater),Unknown,Poor,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60940.0,Sakhalin -- 60840,Kholmsk,Maoko,RU KHO,Russia,Tatar Strait; North Pacific Ocean, ,47.05,142.05,0.3,140.0,10.0,20.0,8.5,138.0,21.0,8.0,Small,Coastal (Breakwater),Unknown,Fair,No,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60795.0,Russia -- 60530,Sovetskaya Gavan,Sovgavan,RU SOG,Russia,Tatar Strait; North Pacific Ocean, ,48.973611111,140.268055556,1.0,0.0,20.1,23.2,10.2,300.0,0.0,9.5,Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60800.0,Russia -- 60530,Bukhta Vanino, ,RU VNN,Russia,Tatar Strait; North Pacific Ocean, ,49.083333,140.283333,0.4,0.0,18.0,15.5,11.3,292.0,45.0,17.5,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60920.0,Sakhalin -- 60840,Korsakov,Otomari,RU KOR,Russia,Sea of Okhotsk; North Pacific Ocean, ,46.616667,142.766667,1.0,0.0,14.0,9.4,7.9,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
54600.0,Australia -- 53290,Port Walcott,Cossack; Samson Point,AU PWL,Australia,Indian Ocean, ,-20.65,117.183333,6.0,0.0,12.5,11.0,18.6,330.0,57.0,19.9,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
11900.0,Colombia North Coast -- 11860,Covenas,Covenas Offshore Tanker Terminal,CO CVE,Colombia,Caribbean Sea; North Atlantic Ocean, ,9.416667,-75.683333,1.0,0.0,23.2,23.2,7.9,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
10100.0,Cuba North Coast -- 10030,Bahai De La Habana,Havana,CU HAV,Cuba,Gulf of Mexico; North Atlantic Ocean, ,23.133333,-82.366667,0.4,0.0,12.5,9.4,9.4,268.3,36.0,10.0,Large,Coastal (Breakwater),Unknown,Excellent,No,No,No,Yes,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes
10090.0,Cuba North Coast -- 10030,Mariel,Boca Del Mariel,CU MAR,Cuba,Gulf of Mexico; North Atlantic Ocean, ,22.983333,-82.75,0.6,0.0,9.4,10.0,7.9,211.9,32.2,8.5,Small,Coastal (Breakwater),Unknown,Excellent,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
10080.0,Cuba North Coast -- 10030,Cabanas, ,CU CAB,Cuba,Gulf of Mexico; North Atlantic Ocean, ,23.0,-82.966667,0.4,0.0,6.4,6.0,6.4,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
13710.0,Argentina -- 13310,Campana, ,AR CMP,Argentina,Rio de la Plata; South Atlantic Ocean, ,-34.15,-58.966667,0.0,0.0,3.4,11.0,7.9,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
585.0,Greenland  West Coast -- 545,Narsaq, ,GL JNS,Greenland,Labrador Sea; North Atlantic Ocean, ,60.916667,-46.05,3.0,0.0,23.2,20.0,8.0,135.0,0.0,7.5,Very Small,Coastal (Natural),Unknown,Poor,No,No,Yes,Yes,No,Unknown,No,Yes,Yes,Unknown,Unknown,No,Yes
11035.0,Dominican Republic -- 10950,Andres (Andres Lng Terminal),Boca Chica; Puerto de Andres,DO BCC,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.433333,-69.633333,0.7,0.0,9.4,12.5,6.4,121.0,21.3,8.5,Medium,Open Roadstead,Unknown,Good,No,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes
11050.0,Dominican Republic -- 10950,Las Calderas, ,DO LCS,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.216667,-70.516667,0.0,0.0,9.4,7.9,0.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
11880.0,Colombia North Coast -- 11860,Turbo, ,CO TRB,Colombia,Caribbean Sea; North Atlantic Ocean, ,8.083333,-76.733333,1.0,0.0,12.5,11.0,11.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes
15110.0,Peru -- 14830,Pimentel, ,PE PMT,Peru,South Pacific Ocean, ,-6.833333,-79.933333,3.0,0.0,12.5,9.4,3.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
62535.0,Russia -- 62530,Slavyanka, ,RU SKA,Russia,Sea of Japan; North Pacific Ocean, ,42.866667,131.383333,0.0,0.0,0.0,14.0,4.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11060.0,Dominican Republic -- 10950,Puerto Viejo De Azua,Azua; Tortuguero,DO PVA,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.35,-70.833333,1.0,0.0,9.4,11.0,7.9,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
60582.0,Russia -- 60530,Zarubino, ,RU ZAR,Russia,Sea of Japan; North Pacific Ocean, ,42.633333,131.083333,0.0,0.0,20.1,18.6,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
11070.0,Dominican Republic -- 10950,Santa Cruz De Barahona,Barahona,DO BRX,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.2,-71.083333,0.6,0.0,9.4,12.5,9.4,185.0,30.4,9.7,Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
11045.0,Dominican Republic -- 10950,Puerto De Haina,Haina; Rio Haina,DO INA,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.416667,-70.016667,0.0,0.0,9.4,12.5,9.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,No,Yes,No,Yes,Yes,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Yes
11040.0,Dominican Republic -- 10950,Santo Domingo,Ciudad Trujillo,DO SDQ,Dominican Republic,Caribbean Sea; North Atlantic Ocean, ,18.466667,-69.883333,1.8,0.0,9.4,15.2,7.9,360.0,32.0,8.2,Medium,River (Natural),Unknown,Excellent,Yes,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes
60610.0,Russia -- 60530,Vladivostok, ,RU VVO,Russia,Sea of Japan; North Pacific Ocean, ,43.108888889,131.888333333,0.2,0.0,19.0,23.2,12.6,347.0,41.0,12.8,Large,Coastal (Natural),Cargo,Good,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes
60540.0,Russia -- 60530,Pos'yet,Novgorod,RU PSE,Russia,Sea of Japan; North Pacific Ocean, ,42.65,130.8,0.7,100.0,25.0,8.0,9.8,175.0,28.0,9.0,Very Small,Coastal (Natural),Cargo,Fair,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
60730.0,Russia -- 60530,Nakhodka, ,RU NJK,Russia,Sea of Japan; North Pacific Ocean, ,42.8,132.883333,1.5,0.0,11.6,18.0,9.8,255.0,45.0,12.8,Small,Coastal (Natural),Cargo,Fair,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
10050.0, ,Santa Lucia, ,CU SLU,Cuba,Gulf of Mexico; North Atlantic Ocean, ,22.666666667,-83.966666667,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
580.0, ,Qaqortoq,Julianehaab,GL JJU,Greenland,Labrador Sea; North Atlantic Ocean, ,60.716666667,-46.033333333,2.8,0.0,0.0,0.0,7.0,0.0,0.0,6.5, , ,Cargo, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,No,Yes
10070.0, ,Bahia Honda, ,CU BHO,Cuba,Gulf of Mexico; North Atlantic Ocean, ,22.966666667,-83.166666667,0.5,0.0,0.0,10.0,0.0,150.0,0.0,6.7, , ,Unknown, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
61870.0,Japan -- 61100,Niigata Ko,Niigata-nishi (West Port),JP KIJ,Japan,Sea of Japan; North Pacific Ocean, ,37.916667,139.05,0.0,0.0,9.4,23.2,14.0,0.0,0.0,12.0,Medium,River (Basins),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,No,Yes
61320.0,Japan -- 61100,Ofunato, ,JP OFO,Japan,North Pacific Ocean, ,39.05,141.733333,1.0,0.0,14.0,17.1,7.9,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
61290.0,Japan -- 61100,Miyako,Miyako Ko,JP MYK,Japan,North Pacific Ocean, ,39.633333,141.983333,1.0,0.0,15.5,15.5,11.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,Yes,Yes,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
61325.0,Japan -- 61100,Kesennuma Ko, ,JP KSN,Japan,North Pacific Ocean, ,38.866667,141.6,3.0,0.0,4.9,7.9,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,No,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,Yes
61330.0,Japan -- 61100,Onagawa, ,JP ONG,Japan,North Pacific Ocean, ,38.45,141.45,4.0,0.0,9.4,18.6,7.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Unknown,Unknown,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
61850.0,Japan -- 61100,Fushiki-Toyama,Fushiki Toyama,JP FTX,Japan,Sea of Japan; North Pacific Ocean, ,36.766667,137.133333,0.0,0.0,12.5,11.0,14.0,0.0,0.0,12.0,Small,Coastal (Breakwater),Unknown,Fair,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
61865.0,Japan -- 61100,Naoetsu Ko, ,JP NAO,Japan,Sea of Japan; North Pacific Ocean, ,37.183333,138.25,1.0,0.0,11.0,23.2,12.5,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,Yes
61175.0,Japan -- 61100,Tokachi,Hiroo,JP TOK,Japan,North Pacific Ocean, ,42.25,143.3,2.0,0.0,12.5,18.6,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Yes,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
61900.0,Japan -- 61100,Sakata Ko, ,JP SKT,Japan,Sea of Japan; North Pacific Ocean, ,38.933333,139.816667,1.0,0.0,9.4,23.2,12.5,333.0,43.0,0.0,Small,Coastal (Tide Gates),Unknown,Fair,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes
61910.0,Japan -- 61100,Akita-Funakawa Ko,Akita,JP AXT,Japan,Sea of Japan; North Pacific Ocean, ,39.781388889,140.015,1.0,0.0,12.5,12.5,12.5,236.0,35.0,11.8,Very Small,Coastal (Breakwater),Unknown,Poor,Yes,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
41690.0,Albania -- 41650,Vlore, ,AL VOA,Albania,Adriatic Sea; Mediterranean Sea; North Atlantic Ocean, ,40.466667,19.5,1.0,0.0,7.9,23.2,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Unknown
48288.0,Qatar -- 48285,Hamad, , ,Qatar,Persian Gulf; Indian Ocean, ,25.016666667,51.6,0.0,580.0,15.0,0.0,17.0,398.0,51.2,14.9,Small,Coastal (Breakwater),Cargo, ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55350.0,New Zealand S Island -- 55260,Timaru, ,NZ TIU,New Zealand,South Pacific Ocean, ,-44.4,171.25,1.0,0.0,9.4,12.5,7.9,286.0,40.0,11.6,Small,Coastal (Breakwater),Unknown,Excellent,Yes,Yes,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
55370.0,New Zealand S Island -- 55260,Otago Harbor,Cavensbourne; Oavensbourne,NZ ORR,New Zealand,South Pacific Ocean, ,-45.816667,170.633333,2.0,0.0,14.0,23.2,12.5,348.0,42.8,13.6,Small,River (Basins),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
20695.0,Norway -- 20620,Batsfjord, ,NO BJF,Norway,Barents Sea; Arctic Ocean, ,70.634722222,29.737222222,0.0,0.0,0.0,11.0,4.9,0.0,0.0,8.3,Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
57320.0,New Caledonia -- 57260,Noumea, ,NC NOU,New Caledonia,Coral Sea; South Pacific Ocean, ,-22.283333,166.433333,1.0,0.0,7.9,7.9,9.4,262.0,44.0,10.3,Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
55560.0,Fiji -- 55510,Savusavu Bay,Nakama,FJ SVU,Fiji,South Pacific Ocean, ,-16.766667,179.333333,1.0,0.0,1.8,23.2,4.9,110.0,0.0,5.0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
13610.0,Argentina -- 13310,San Lorenzo, ,ARSLO,Argentina,Rio de la Plata; South Atlantic Ocean, ,-32.75,-60.733333,0.0,0.0,7.9,0.0,11.0,254.0,43.0,0.0,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57275.0,New Caledonia -- 57260,Baie De Kouaoua, ,NC KOU,New Caledonia,Coral Sea; South Pacific Ocean, ,-21.383333,165.816667,0.0,0.0,4.9,20.1,7.9,161.0,26.0,8.7,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
57325.0,New Caledonia -- 57260,Baie Ugue, ,NC BUG,New Caledonia,Coral Sea; South Pacific Ocean, ,-21.15,165.55,1.0,0.0,0.0,14.0,11.0,190.0,32.2,11.0,Very Small,Open Roadstead,Unknown,Fair,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
